year,area,age,f
1985,4,9,0.028352777
1985,4,10,0.03212056
1985,4,11,0.032519557
1985,4,12,0.031094921
1985,4,13,0.029255773
1985,4,14,0.027600846
1985,4,15,0.026279679
1985,4,16,0.025275651
1985,4,17,0.024529258
1985,4,18,0.023980262
1985,4,19,0.023578813
1985,4,20,0.023286419
1985,4,21,0.02307417
1985,4,22,0.022920608
1985,4,23,0.022809898
1985,4,24,0.022730387
1985,4,25,0.02267352
1985,4,26,0.02263304
1985,4,27,0.022604373
1985,4,28,0.022584195
1985,4,29,0.022570089
1985,4,30,0.022560308
1985,4,31,0.022553597
1985,4,32,0.022549049
1985,4,33,0.022546017
1985,4,34,0.022544042
1985,4,35,0.022542794
1985,4,36,0.022542044
1985,4,37,0.022541629
1985,4,38,0.022541629
1985,4,39,0.022541629
1985,4,40,0.022541629
1986,4,1,1.2581723e-10
1986,4,2,0.041762795
1986,4,3,0.0715183
1986,4,4,0.12890865
1986,4,5,0.12498839
1986,4,6,0.08075828
1986,4,7,0.049857916
1986,4,8,0.0366375
1986,4,9,0.033747455
1986,4,10,0.033555064
1986,4,11,0.032628798
1986,4,12,0.031142289
1986,4,13,0.029635381
1986,4,14,0.0283536
1986,4,15,0.027343883
1986,4,16,0.026576789
1986,4,17,0.026004657
1986,4,18,0.025582331
1986,4,19,0.025272658
1986,4,20,0.025046725
1986,4,21,0.024882594
1986,4,22,0.024763844
1986,4,23,0.024678275
1986,4,24,0.024616875
1986,4,25,0.024573014
1986,4,26,0.024541835
1986,4,27,0.024519787
1986,4,28,0.024504293
1986,4,29,0.024493482
1986,4,30,0.024486001
1986,4,31,0.024480878
1986,4,32,0.024477418
1986,4,33,0.02447512
1986,4,34,0.024473628
1986,4,35,0.024472692
1986,4,36,0.024472136
1986,4,37,0.024471834
1986,4,38,0.024471834
1986,4,39,0.024471834
1986,4,40,0.024471834
1987,4,1,1.8930533e-10
1987,4,2,0.060356571
1987,4,3,0.10261252
1987,4,4,0.18822024
1987,4,5,0.19010174
1987,4,6,0.12742859
1987,4,7,0.08091613
1987,4,8,0.05936543
1987,4,9,0.05295491
1987,4,10,0.05136902
1987,4,11,0.04975073
1987,4,12,0.04788926
1987,4,13,0.046197237
1987,4,14,0.044845054
1987,4,15,0.043827621
1987,4,16,0.043082278
1987,4,17,0.042542271
1987,4,18,0.042152647
1987,4,19,0.041871917
1987,4,20,0.041669758
1987,4,21,0.041524317
1987,4,22,0.041419813
1987,4,23,0.041344861
1987,4,24,0.041291245
1987,4,25,0.041253023
1987,4,26,0.041225869
1987,4,27,0.041206676
1987,4,28,0.041193177
1987,4,29,0.041183746
1987,4,30,0.041177208
1987,4,31,0.041172719
1987,4,32,0.041169682
1987,4,33,0.04116764
1987,4,34,0.04116631
1987,4,35,0.04116547
1987,4,36,0.041164966
1987,4,37,0.041164672
1987,4,38,0.041164672
1987,4,39,0.041164672
1987,4,40,0.041164672
1988,4,1,1.6788464e-10
1988,4,2,0.05605232
1988,4,3,0.09559524
1988,4,4,0.17281434
1988,4,5,0.16825273
1988,4,6,0.10815913
1988,4,7,0.0663654
1988,4,8,0.04889341
1988,4,9,0.04548478
1988,4,10,0.045256302
1988,4,11,0.043554489
1988,4,12,0.040982798
1988,4,13,0.038478915
1988,4,14,0.036415306
1988,4,15,0.034831251
1988,4,16,0.033652971
1988,4,17,0.032788903
1988,4,18,0.032159547
1988,4,19,0.03170284
1988,4,20,0.031372306
1988,4,21,0.031133668
1988,4,22,0.030961834
1988,4,23,0.030838464
1988,4,24,0.030750188
1988,4,25,0.030687266
1988,4,26,0.030642608
1988,4,27,0.03061107
1988,4,28,0.03058893
1988,4,29,0.030573491
1988,4,30,0.030562816
1988,4,31,0.030555507
1988,4,32,0.030550572
1988,4,33,0.030547292
1988,4,34,0.030545165
1988,4,35,0.03054383
1988,4,36,0.030543036
1988,4,37,0.030542603
1988,4,38,0.030542603
1988,4,39,0.030542603
1988,4,40,0.030542603
1989,4,1,1.5415804e-10
1989,4,2,0.050138342
1989,4,3,0.08546166
1989,4,4,0.15632225
1989,4,5,0.15524598
1989,4,6,0.10126909
1989,4,7,0.06285177
1989,4,8,0.046770619
1989,4,9,0.043814816
1989,4,10,0.043610496
1989,4,11,0.041766033
1989,4,12,0.039033027
1989,4,13,0.036407406
1989,4,14,0.034267378
1989,4,15,0.032640655
1989,4,16,0.031440874
1989,4,17,0.030567339
1989,4,18,0.029934847
1989,4,19,0.029478075
1989,4,20,0.029148762
1989,4,21,0.028911734
1989,4,22,0.028741471
1989,4,23,0.028619466
1989,4,24,0.028532298
1989,4,25,0.028470238
1989,4,26,0.028426236
1989,4,27,0.028395186
1989,4,28,0.028373399
1989,4,29,0.028358216
1989,4,30,0.02834772
1989,4,31,0.028340537
1989,4,32,0.028335687
1989,4,33,0.028332465
1989,4,34,0.028330375
1989,4,35,0.028329064
1989,4,36,0.028328284
1989,4,37,0.02832786
1989,4,38,0.02832786
1989,4,39,0.02832786
1989,4,40,0.02832786
1990,4,1,2.6954685e-10
1990,4,2,0.08600531
1990,4,3,0.14634226
1990,4,4,0.26685005
1990,4,5,0.26553094
1990,4,6,0.17571099
1990,4,7,0.11117215
1990,4,8,0.08247549
1990,4,9,0.07507131
1990,4,10,0.07397319
1990,4,11,0.07227639
1990,4,12,0.06998935
1990,4,13,0.06789976
1990,4,14,0.06629979
1990,4,15,0.0651678
1990,4,16,0.06439211
1990,4,17,0.06386495
1990,4,18,0.06350548
1990,4,19,0.06325821
1990,4,20,0.06308651
1990,4,21,0.06296621
1990,4,22,0.06288134
1990,4,23,0.06282118
1990,4,24,0.06277843
1990,4,25,0.06274804
1990,4,26,0.06272642
1990,4,27,0.06271109
1990,4,28,0.06270025
1990,4,29,0.06269264
1990,4,30,0.06268731
1990,4,31,0.0626836
1990,4,32,0.06268104
1990,4,33,0.0626793
1990,4,34,0.06267813
1990,4,35,0.06267737
1990,4,36,0.06267688
1990,4,37,0.06267657
1990,4,38,0.06267657
1990,4,39,0.06267657
1990,4,40,0.06267657
1991,4,1,2.9275848e-10
1991,4,2,0.09646181
1991,4,3,0.16476123
1991,4,4,0.30567098
1991,4,5,0.31103178
1991,4,6,0.20790925
1991,4,7,0.12976783
1991,4,8,0.09115117
1991,4,9,0.07640777
1991,4,10,0.07030748
1991,4,11,0.06564521
1991,4,12,0.06158275
1991,4,13,0.05831843
1991,4,14,0.0558663
1991,4,15,0.05408807
1991,4,16,0.05281799
1991,4,17,0.05191544
1991,4,18,0.0512744
1991,4,19,0.050818719
1991,4,20,0.050494412
1991,4,21,0.05026348
1991,4,22,0.05009906
1991,4,23,0.04998211
1991,4,24,0.049899066
1991,4,25,0.04984024
1991,4,26,0.049798709
1991,4,27,0.049769507
1991,4,28,0.049749074
1991,4,29,0.049734881
1991,4,30,0.049725087
1991,4,31,0.049718402
1991,4,32,0.049713896
1991,4,33,0.049710912
1991,4,34,0.049708982
1991,4,35,0.049707758
1991,4,36,0.049707047
1991,4,37,0.049706655
1991,4,38,0.049706655
1991,4,39,0.049706655
1991,4,40,0.049706655
1992,4,1,5.1427992e-10
1992,4,2,0.15888745
1992,4,3,0.27174262
1992,4,4,0.51215562
1992,4,5,0.53724028
1992,4,6,0.37068171
1992,4,7,0.23830119
1992,4,8,0.17189393
1992,4,9,0.14738841
1992,4,10,0.13832708
1992,4,11,0.13135496
1992,4,12,0.12487637
1992,4,13,0.11942933
1992,4,14,0.11522611
1992,4,15,0.11213052
1992,4,16,0.10989984
1992,4,17,0.10830638
1992,4,18,0.10717102
1992,4,19,0.10636207
1992,4,20,0.10578535
1992,4,21,0.10537405
1992,4,22,0.1050808
1992,4,23,0.1048719
1992,4,24,0.10472335
1992,4,25,0.10461798
1992,4,26,0.10454348
1992,4,27,0.10449103
1992,4,28,0.10445429
1992,4,29,0.10442871
1992,4,30,0.10441104
1992,4,31,0.10439894
1992,4,32,0.10439078
1992,4,33,0.10438535
1992,4,34,0.10438182
1992,4,35,0.10437959
1992,4,36,0.10437827
1992,4,37,0.10437754
1992,4,38,0.10437754
1992,4,39,0.10437754
1992,4,40,0.10437754
1993,4,1,5.103166e-10
1993,4,2,0.13456384
1993,4,3,0.23389269
1993,4,4,0.4663868
1993,4,5,0.5307271
1993,4,6,0.39408677
1993,4,7,0.2676049
1993,4,8,0.1987746
1993,4,9,0.17142849
1993,4,10,0.16123183
1993,4,11,0.15432407
1993,4,12,0.14828667
1993,4,13,0.14329987
1993,4,14,0.13949007
1993,4,15,0.13671464
1993,4,16,0.13473928
1993,4,17,0.13334615
1993,4,18,0.1323655
1993,4,19,0.13167433
1993,4,20,0.1311861
1993,4,21,0.13084052
1993,4,22,0.13059559
1993,4,23,0.13042193
1993,4,24,0.13029887
1993,4,25,0.13021179
1993,4,26,0.13015032
1993,4,27,0.13010711
1993,4,28,0.13007683
1993,4,29,0.13005576
1993,4,30,0.13004119
1993,4,31,0.13003121
1993,4,32,0.13002444
1993,4,33,0.13001992
1993,4,34,0.13001699
1993,4,35,0.13001512
1993,4,36,0.13001398
1993,4,37,0.13001334
1993,4,38,0.13001334
1993,4,39,0.13001334
1993,4,40,0.13001334
1994,4,1,5.054376e-10
1994,4,2,0.13287728
1994,4,3,0.22975978
1994,4,4,0.44766351
1994,4,5,0.49312676
1994,4,6,0.35837
1994,4,7,0.24316302
1994,4,8,0.18501364
1994,4,9,0.166981
1994,4,10,0.16555672
1994,4,11,0.16561109
1994,4,12,0.16426823
1994,4,13,0.16230949
1994,4,14,0.16052592
1994,4,15,0.15918097
1994,4,16,0.15825134
1994,4,17,0.15763266
1994,4,18,0.1572253
1994,4,19,0.15695576
1994,4,20,0.15677504
1994,4,21,0.15665191
1994,4,22,0.15656666
1994,4,23,0.15650684
1994,4,24,0.15646445
1994,4,25,0.15643418
1994,4,26,0.1564125
1994,4,27,0.15639692
1994,4,28,0.15638574
1994,4,29,0.15637772
1994,4,30,0.15637198
1994,4,31,0.1563679
1994,4,32,0.156365
1994,4,33,0.15636294
1994,4,34,0.15636151
1994,4,35,0.15636049
1994,4,36,0.1563598
1994,4,37,0.15635933
1994,4,38,0.15635933
1994,4,39,0.15635933
1994,4,40,0.15635933
1995,4,1,3.1172393e-10
1995,4,2,0.06879792
1995,4,3,0.12339226
1995,4,4,0.25726418
1995,4,5,0.30483225
1995,4,6,0.23365792
1995,4,7,0.16337796
1995,4,8,0.12803796
1995,4,9,0.12080886
1995,4,10,0.1240568
1995,4,11,0.12481183
1995,4,12,0.12176631
1995,4,13,0.11709441
1995,4,14,0.11247427
1995,4,15,0.10858971
1995,4,16,0.10555622
1995,4,17,0.10327139
1995,4,18,0.10158189
1995,4,19,0.10034508
1995,4,20,0.09944512
1995,4,21,0.09879306
1995,4,22,0.09832234
1995,4,23,0.09798371
1995,4,24,0.09774097
1995,4,25,0.09756769
1995,4,26,0.09744453
1995,4,27,0.09735743
1995,4,28,0.0972962
1995,4,29,0.09725344
1995,4,30,0.09722383
1995,4,31,0.09720351
1995,4,32,0.09718978
1995,4,33,0.09718063
1995,4,34,0.09717467
1995,4,35,0.09717091
1995,4,36,0.09716866
1995,4,37,0.09716742
1995,4,38,0.09716742
1995,4,39,0.09716742
1995,4,40,0.09716742
1996,4,1,2.6964487e-10
1996,4,2,0.07838702
1996,4,3,0.13291061
1996,4,4,0.24643532
1996,4,5,0.25577863
1996,4,6,0.17562235
1996,4,7,0.11448349
1996,4,8,0.0877195
1996,4,9,0.08417313
1996,4,10,0.08885576
1996,4,11,0.09143275
1996,4,12,0.09063763
1996,4,13,0.08809154
1996,4,14,0.08518295
1996,4,15,0.08256695
1996,4,16,0.0804371
1996,4,17,0.07878523
1996,4,18,0.07753683
1996,4,19,0.07660757
1996,4,20,0.07592256
1996,4,21,0.07542121
1996,4,22,0.07505637
1996,4,23,0.07479226
1996,4,24,0.07460201
1996,4,25,0.07446566
1996,4,26,0.07436843
1996,4,27,0.07429951
1996,4,28,0.07425095
1996,4,29,0.07421698
1996,4,30,0.07419343
1996,4,31,0.07417726
1996,4,32,0.07416629
1996,4,33,0.074159
1996,4,34,0.07415425
1996,4,35,0.07415124
1996,4,36,0.07414945
1996,4,37,0.07414845
1996,4,38,0.07414845
1996,4,39,0.07414845
1996,4,40,0.07414845
1997,4,1,4.7870036e-10
1997,4,2,0.14140598
1997,4,3,0.2358712
1997,4,4,0.4309705
1997,4,5,0.44899156
1997,4,6,0.31562436
1997,4,7,0.21153248
1997,4,8,0.16109248
1997,4,9,0.14598571
1997,4,10,0.1457356
1997,4,11,0.14768862
1997,4,12,0.14888356
1997,4,13,0.149421
1997,4,14,0.14971599
1997,4,15,0.14996227
1997,4,16,0.15020205
1997,4,17,0.15042678
1997,4,18,0.15062282
1997,4,19,0.1507837
1997,4,20,0.15090967
1997,4,21,0.15100492
1997,4,22,0.15107507
1997,4,23,0.15112572
1997,4,24,0.15116169
1997,4,25,0.15118688
1997,4,26,0.1512043
1997,4,27,0.15121619
1997,4,28,0.1512242
1997,4,29,0.1512295
1997,4,30,0.15123294
1997,4,31,0.1512351
1997,4,32,0.1512364
1997,4,33,0.15123712
1997,4,34,0.15123746
1997,4,35,0.15123757
1997,4,36,0.15123752
1997,4,37,0.15123739
1997,4,38,0.15123739
1997,4,39,0.15123739
1997,4,40,0.15123739
1998,4,1,5.7018321e-10
1998,4,2,0.13973384
1998,4,3,0.23919739
1998,4,4,0.47423918
1998,4,5,0.54939875
1998,4,6,0.41981487
1998,4,7,0.29564229
1998,4,8,0.22840865
1998,4,9,0.204439
1998,4,10,0.19980578
1998,4,11,0.19886514
1998,4,12,0.19795605
1998,4,13,0.19703845
1998,4,14,0.19639459
1998,4,15,0.19606664
1998,4,16,0.19596802
1998,4,17,0.19599848
1998,4,18,0.19608527
1998,4,19,0.19618569
1998,4,20,0.19627877
1998,4,21,0.19635647
1998,4,22,0.19641746
1998,4,23,0.19646347
1998,4,24,0.19649716
1998,4,25,0.19652131
1998,4,26,0.1965383
1998,4,27,0.19655005
1998,4,28,0.19655802
1998,4,29,0.19656335
1998,4,30,0.19656681
1998,4,31,0.19656898
1998,4,32,0.19657027
1998,4,33,0.19657098
1998,4,34,0.1965713
1998,4,35,0.19657139
1998,4,36,0.19657131
1998,4,37,0.19657115
1998,4,38,0.19657115
1998,4,39,0.19657115
1998,4,40,0.19657115
1999,4,1,6.190227e-10
1999,4,2,0.20697877
1999,4,3,0.34465474
1999,4,4,0.6284203
1999,4,5,0.6480881
1999,4,6,0.44377974
1999,4,7,0.28318826
1999,4,8,0.19964787
1999,4,9,0.16523463
1999,4,10,0.15225982
1999,4,11,0.14467202
1999,4,12,0.13834037
1999,4,13,0.13294257
1999,4,14,0.12863063
1999,4,15,0.12535937
1999,4,16,0.12295081
1999,4,17,0.12120475
1999,4,18,0.11994841
1999,4,19,0.11904765
1999,4,20,0.11840298
1999,4,21,0.1179422
1999,4,22,0.11761327
1999,4,23,0.11737889
1999,4,24,0.11721223
1999,4,25,0.11709406
1999,4,26,0.11701058
1999,4,27,0.11695184
1999,4,28,0.11691072
1999,4,29,0.11688212
1999,4,30,0.1168624
1999,4,31,0.11684892
1999,4,32,0.11683983
1999,4,33,0.11683379
1999,4,34,0.11682989
1999,4,35,0.11682744
1999,4,36,0.11682598
1999,4,37,0.11682518
1999,4,38,0.11682518
1999,4,39,0.11682518
1999,4,40,0.11682518
2000,4,1,4.811974e-10
2000,4,2,0.13457404
2000,4,3,0.22728547
2000,4,4,0.43125891
2000,4,5,0.4708795
2000,4,6,0.34030228
2000,4,7,0.22940674
2000,4,8,0.1738879
2000,4,9,0.15723914
2000,4,10,0.15611813
2000,4,11,0.15564563
2000,4,12,0.15322559
2000,4,13,0.14987731
2000,4,14,0.14661803
2000,4,15,0.14388217
2000,4,16,0.14174172
2000,4,17,0.14012504
2000,4,18,0.13892612
2000,4,19,0.13804594
2000,4,20,0.13740377
2000,4,21,0.13693731
2000,4,22,0.13659976
2000,4,23,0.13635638
2000,4,24,0.13618156
2000,4,25,0.13605652
2000,4,26,0.13596746
2000,4,27,0.13590436
2000,4,28,0.1358599
2000,4,29,0.1358288
2000,4,30,0.1358072
2000,4,31,0.13579236
2000,4,32,0.13578229
2000,4,33,0.13577554
2000,4,34,0.13577113
2000,4,35,0.13576834
2000,4,36,0.13576663
2000,4,37,0.13576567
2000,4,38,0.13576567
2000,4,39,0.13576567
2000,4,40,0.13576567
2001,4,1,4.4734446e-10
2001,4,2,0.11412334
2001,4,3,0.19174487
2001,4,4,0.36440488
2001,4,5,0.4045373
2001,4,6,0.30171691
2001,4,7,0.21238569
2001,4,8,0.1679338
2001,4,9,0.15611727
2001,4,10,0.15843272
2001,4,11,0.16229183
2001,4,12,0.16482775
2001,4,13,0.16635132
2001,4,14,0.16742126
2001,4,15,0.16829478
2001,4,16,0.16904024
2001,4,17,0.16966517
2001,4,18,0.1701714
2001,4,19,0.17056807
2001,4,20,0.17087045
2001,4,21,0.17109596
2001,4,22,0.17126124
2001,4,23,0.17138069
2001,4,24,0.17146606
2001,4,25,0.17152644
2001,4,26,0.17156876
2001,4,27,0.17159814
2001,4,28,0.17161834
2001,4,29,0.17163206
2001,4,30,0.17164125
2001,4,31,0.1716473
2001,4,32,0.17165115
2001,4,33,0.17165353
2001,4,34,0.17165493
2001,4,35,0.17165564
2001,4,36,0.17165593
2001,4,37,0.17165593
2001,4,38,0.17165593
2001,4,39,0.17165593
2001,4,40,0.17165593
2002,4,1,5.1991063e-10
2002,4,2,0.15771634
2002,4,3,0.26258754
2002,4,4,0.47750796
2002,4,5,0.492054
2002,4,6,0.34054625
2002,4,7,0.22533236
2002,4,8,0.17121924
2002,4,9,0.15593306
2002,4,10,0.15518005
2002,4,11,0.15564678
2002,4,12,0.15530554
2002,4,13,0.15467515
2002,4,14,0.15417147
2002,4,15,0.15388602
2002,4,16,0.15377052
2002,4,17,0.15375478
2002,4,18,0.1537859
2002,4,19,0.15383236
2002,4,20,0.15387833
2002,4,21,0.15391736
2002,4,22,0.15394789
2002,4,23,0.15397056
2002,4,24,0.15398676
2002,4,25,0.15399802
2002,4,26,0.15400566
2002,4,27,0.1540107
2002,4,28,0.15401392
2002,4,29,0.1540159
2002,4,30,0.15401707
2002,4,31,0.15401767
2002,4,32,0.15401792
2002,4,33,0.15401796
2002,4,34,0.15401786
2002,4,35,0.15401768
2002,4,36,0.15401748
2002,4,37,0.15401726
2002,4,38,0.15401726
2002,4,39,0.15401726
2002,4,40,0.15401726
2003,4,1,4.3164453e-10
2003,4,2,0.12129242
2003,4,3,0.20778883
2003,4,4,0.40292399
2003,4,5,0.44512561
2003,4,6,0.32208088
2003,4,7,0.21489527
2003,4,8,0.15869103
2003,4,9,0.13792833
2003,4,10,0.13153955
2003,4,11,0.12714181
2003,4,12,0.12257031
2003,4,13,0.11828845
2003,4,14,0.11472949
2003,4,15,0.11197295
2003,4,16,0.10991577
2003,4,17,0.10840899
2003,4,18,0.10731556
2003,4,19,0.10652584
2003,4,20,0.10595705
2003,4,21,0.10554823
2003,4,22,0.10525499
2003,4,23,0.10504515
2003,4,24,0.1048954
2003,4,25,0.10478888
2003,4,26,0.10471341
2003,4,27,0.10466016
2003,4,28,0.10462282
2003,4,29,0.1045968
2003,4,30,0.1045788
2003,4,31,0.10456648
2003,4,32,0.10455815
2003,4,33,0.10455261
2003,4,34,0.10454902
2003,4,35,0.10454674
2003,4,36,0.10454538
2003,4,37,0.10454462
2003,4,38,0.10454462
2003,4,39,0.10454462
2003,4,40,0.10454462
2004,4,1,5.669201e-10
2004,4,2,0.19109727
2004,4,3,0.31996162
2004,4,4,0.5788355
2004,4,5,0.5804501
2004,4,6,0.38415351
2004,4,7,0.23956136
2004,4,8,0.16980546
2004,4,9,0.14513756
2004,4,10,0.13798629
2004,4,11,0.1338414
2004,4,12,0.12980433
2004,4,13,0.12597679
2004,4,14,0.12268586
2004,4,15,0.12003724
2004,4,16,0.11798717
2004,4,17,0.11643667
2004,4,18,0.11528081
2004,4,19,0.1144275
2004,4,20,0.11380204
2004,4,21,0.11334623
2004,4,22,0.11301577
2004,4,23,0.11277732
2004,4,24,0.11260606
2004,4,25,0.11248363
2004,4,26,0.11239658
2004,4,27,0.11233501
2004,4,28,0.11229173
2004,4,29,0.11226153
2004,4,30,0.11224064
2004,4,31,0.11222632
2004,4,32,0.11221666
2004,4,33,0.11221022
2004,4,34,0.11220606
2004,4,35,0.11220346
2004,4,36,0.1122019
2004,4,37,0.11220104
2004,4,38,0.11220104
2004,4,39,0.11220104
2004,4,40,0.11220104
2005,4,1,5.736637e-10
2005,4,2,0.16918951
2005,4,3,0.28596606
2005,4,4,0.534331
2005,4,5,0.5627171
2005,4,6,0.39276954
2005,4,7,0.25918724
2005,4,8,0.19648683
2005,4,9,0.17908166
2005,4,10,0.17595425
2005,4,11,0.17199399
2005,4,12,0.16693112
2005,4,13,0.16234115
2005,4,14,0.15882406
2005,4,15,0.15632914
2005,4,16,0.15461508
2005,4,17,0.15344799
2005,4,18,0.15265126
2005,4,19,0.15210321
2005,4,20,0.15172282
2005,4,21,0.15145659
2005,4,22,0.15126907
2005,4,23,0.15113636
2005,4,24,0.1510422
2005,4,25,0.15097534
2005,4,26,0.1509279
2005,4,27,0.15089429
2005,4,28,0.15087058
2005,4,29,0.15085391
2005,4,30,0.15084225
2005,4,31,0.15083415
2005,4,32,0.15082859
2005,4,33,0.1508248
2005,4,34,0.15082226
2005,4,35,0.1508206
2005,4,36,0.15081952
2005,4,37,0.15081887
2005,4,38,0.15081887
2005,4,39,0.15081887
2005,4,40,0.15081887
2006,4,1,4.7584416e-10
2006,4,2,0.14391986
2006,4,3,0.24374045
2006,4,4,0.45798129
2006,4,5,0.48580582
2006,4,6,0.34003664
2006,4,7,0.22215417
2006,4,8,0.16264079
2006,4,9,0.1412282
2006,4,10,0.1346776
2006,4,11,0.13027732
2006,4,12,0.12595172
2006,4,13,0.12208185
2006,4,14,0.11897611
2006,4,15,0.1166364
2006,4,16,0.11492882
2006,4,17,0.11370021
2006,4,18,0.11282096
2006,4,19,0.11219262
2006,4,20,0.11174356
2006,4,21,0.11142257
2006,4,22,0.11119316
2006,4,23,0.11102938
2006,4,24,0.11091265
2006,4,25,0.11082966
2006,4,26,0.11077083
2006,4,27,0.1107293
2006,4,28,0.11070013
2006,4,29,0.11067978
2006,4,30,0.11066567
2006,4,31,0.11065599
2006,4,32,0.11064941
2006,4,33,0.11064502
2006,4,34,0.11064215
2006,4,35,0.11064032
2006,4,36,0.11063921
2006,4,37,0.11063857
2006,4,38,0.11063857
2006,4,39,0.11063857
2006,4,40,0.11063857
2007,4,1,4.3874655e-10
2007,4,2,0.12799387
2007,4,3,0.21742843
2007,4,4,0.41089022
2007,4,5,0.43873489
2007,4,6,0.30945427
2007,4,7,0.2043194
2007,4,8,0.15179219
2007,4,9,0.13422882
2007,4,10,0.13050722
2007,4,11,0.1283419
2007,4,12,0.12561298
2007,4,13,0.1228385
2007,4,14,0.12049819
2007,4,15,0.1187101
2007,4,16,0.11740788
2007,4,17,0.11647901
2007,4,18,0.11582095
2007,4,19,0.1153549
2007,4,20,0.11502407
2007,4,21,0.11478865
2007,4,22,0.11462078
2007,4,23,0.11450098
2007,4,24,0.1144155
2007,4,25,0.1143546
2007,4,26,0.11431131
2007,4,27,0.11428066
2007,4,28,0.11425901
2007,4,29,0.11424385
2007,4,30,0.11423327
2007,4,31,0.11422596
2007,4,32,0.11422095
2007,4,33,0.11421758
2007,4,34,0.11421535
2007,4,35,0.11421388
2007,4,36,0.11421298
2007,4,37,0.11421244
2007,4,38,0.11421244
2007,4,39,0.11421244
2007,4,40,0.11421244
2008,4,1,4.2542812e-10
2008,4,2,0.11332223
2008,4,3,0.1921079
2008,4,4,0.36580874
2008,4,5,0.39928562
2008,4,6,0.2911716
2008,4,7,0.20037634
2008,4,8,0.15473065
2008,4,9,0.14032332
2008,4,10,0.13934099
2008,4,11,0.14070222
2008,4,12,0.14186583
2008,4,13,0.14280848
2008,4,14,0.14371243
2008,4,15,0.14460083
2008,4,16,0.14542535
2008,4,17,0.14614218
2008,4,18,0.14673294
2008,4,19,0.14720046
2008,4,20,0.14755943
2008,4,21,0.14782882
2008,4,22,0.14802752
2008,4,23,0.14817207
2008,4,24,0.14827604
2008,4,25,0.14835008
2008,4,26,0.14840235
2008,4,27,0.14843893
2008,4,28,0.14846428
2008,4,29,0.14848167
2008,4,30,0.14849345
2008,4,31,0.14850129
2008,4,32,0.1485064
2008,4,33,0.14850963
2008,4,34,0.14851159
2008,4,35,0.14851268
2008,4,36,0.1485132
2008,4,37,0.14851337
2008,4,38,0.14851337
2008,4,39,0.14851337
2008,4,40,0.14851337
2009,4,1,4.1452759e-10
2009,4,2,0.13531543
2009,4,3,0.22502458
2009,4,4,0.40711195
2009,4,5,0.41457414
2009,4,6,0.28109401
2009,4,7,0.17988271
2009,4,8,0.13055003
2009,4,9,0.11440109
2009,4,10,0.11183966
2009,4,11,0.11057116
2009,4,12,0.10808474
2009,4,13,0.10506583
2009,4,14,0.10228285
2009,4,15,0.10003403
2009,4,16,0.09832903
2009,4,17,0.09707505
2009,4,18,0.09616549
2009,4,19,0.09550968
2009,4,20,0.09503802
2009,4,21,0.09469921
2009,4,22,0.0944561
2009,4,23,0.09428195
2009,4,24,0.09415744
2009,4,25,0.09406867
2009,4,26,0.09400561
2009,4,27,0.093961
2009,4,28,0.09392961
2009,4,29,0.09390765
2009,4,30,0.09389241
2009,4,31,0.09388191
2009,4,32,0.09387478
2009,4,33,0.09387001
2009,4,34,0.09386688
2009,4,35,0.09386489
2009,4,36,0.09386366
2009,4,37,0.09386298
2009,4,38,0.09386298
2009,4,39,0.09386298
2009,4,40,0.09386298
2010,4,1,3.937063e-10
2010,4,2,0.095811336
2010,4,3,0.165232887
2010,4,4,0.33286489
2010,4,5,0.39046109
2010,4,6,0.29875979
2010,4,7,0.2090383
2010,4,8,0.16006759
2010,4,9,0.14217762
2010,4,10,0.13766323
2010,4,11,0.13536931
2010,4,12,0.13304666
2010,4,13,0.1308727
2010,4,14,0.12912009
2010,4,15,0.12782874
2010,4,16,0.12691938
2010,4,17,0.12629099
2010,4,18,0.12585851
2010,4,19,0.12555987
2010,4,20,0.1253523
2010,4,21,0.12520701
2010,4,22,0.12510469
2010,4,23,0.12503234
2010,4,24,0.12498101
2010,4,25,0.12494457
2010,4,26,0.1249187
2010,4,27,0.12490036
2010,4,28,0.12488739
2010,4,29,0.12487827
2010,4,30,0.12487187
2010,4,31,0.12486742
2010,4,32,0.12486435
2010,4,33,0.12486225
2010,4,34,0.12486083
2010,4,35,0.12485988
2010,4,36,0.12485927
2010,4,37,0.1248589
2010,4,38,0.1248589
2010,4,39,0.1248589
2010,4,40,0.1248589
2011,4,1,4.3614554e-10
2011,4,2,0.128948062
2011,4,3,0.217121671
2011,4,4,0.40734731
2011,4,5,0.43694092
2011,4,6,0.31075194
2011,4,7,0.2059149
2011,4,8,0.15193654
2011,4,9,0.13313592
2011,4,10,0.12989263
2011,4,11,0.12879945
2011,4,12,0.1265663
2011,4,13,0.12365525
2011,4,14,0.12085726
2011,4,15,0.11853244
2011,4,16,0.11673368
2011,4,17,0.1153902
2011,4,18,0.1144042
2011,4,19,0.11368687
