year,season,fishery,area,catch
2000,3,15,2,2363.5
2001,3,15,2,2228.5
2002,3,15,2,2485.75
2003,3,15,2,3135
2004,3,15,2,3274.75
2005,3,15,2,3247.5
2006,3,15,2,3624.5
2007,3,15,2,4213.25
2008,3,15,2,3928
2009,3,15,2,1942
2010,3,15,2,2828.5
2011,3,15,2,2644.25
2012,3,15,2,3612.25
2013,3,15,2,3182.75
2014,3,15,2,6731.26
2015,3,15,2,5206.25
2016,3,15,2,4398.25
2017,3,15,2,5990.26
2018,3,15,2,6760.25
2019,3,15,2,6247
2020,3,15,2,4143
2021,3,15,2,4878
2022,3,15,2,4464
2023,3,15,2,4584
2024,3,15,2,8355
1952,3,16,2,0
1953,3,16,2,0
1954,3,16,2,0
1955,3,16,2,0
1956,3,16,2,0
1957,3,16,2,0
1958,3,16,2,0
1959,3,16,2,0
1960,3,16,2,0
1961,3,16,2,0
1962,3,16,2,0
1963,3,16,2,0
1964,3,16,2,0
1965,3,16,2,0
1966,3,16,2,0
1967,3,16,2,0
1968,3,16,2,0
1969,3,16,2,0
1970,3,16,2,0
1971,3,16,2,0
1972,3,16,2,5
1973,3,16,2,8.3
1974,3,16,2,6.8
1975,3,16,2,6.1
1976,3,16,2,113.997
1977,3,16,2,154.675
1978,3,16,2,270.027
1979,3,16,2,429.833
1980,3,16,2,1003.94
1981,3,16,2,1172.69
1982,3,16,2,1261.2
1983,3,16,2,1417
1984,3,16,2,1534.21
1985,3,16,2,1669.73
1986,3,16,2,1736.52
1987,3,16,2,1980.27
1988,3,16,2,2332.01
1989,3,16,2,2540.7
1990,3,16,2,2914.02
1991,3,16,2,2980.31
1992,3,16,2,3426.27
1993,3,16,2,3138.94
1994,3,16,2,3481.49
1995,3,16,2,3710.05
1996,3,16,2,5758.01
1997,3,16,2,4284.2
1998,3,16,2,5656.49
1999,3,16,2,5368.27
2000,3,16,2,5711.98
2001,3,16,2,5256
2002,3,16,2,5051.95
2003,3,16,2,5153.28
2004,3,16,2,6785.04
2005,3,16,2,5651.51
2006,3,16,2,4601.54
2007,3,16,2,5632.21
2008,3,16,2,4700.03
2009,3,16,2,4688.75
2010,3,16,2,3870.44
2011,3,16,2,8048.27
2012,3,16,2,7657.7
2013,3,16,2,4580.75
2014,3,16,2,5072.79
2015,3,16,2,8108.79
2016,3,16,2,4970.97
2017,3,16,2,5326.01
2018,3,16,2,5594.79
2019,3,16,2,3612.06
2020,3,16,2,6793.73
2021,3,16,2,4233.25
2022,3,16,2,4309.64
2023,3,16,2,3312.11
2024,3,16,2,3167.54
1952,3,17,2,0
1953,3,17,2,0
1954,3,17,2,0
1955,3,17,2,0
1956,3,17,2,0
1957,3,17,2,0
1958,3,17,2,0
1959,3,17,2,0
1960,3,17,2,0
1961,3,17,2,0
1962,3,17,2,0
1963,3,17,2,0
1964,3,17,2,0
1965,3,17,2,0
1966,3,17,2,0
1967,3,17,2,0
1968,3,17,2,0
1969,3,17,2,0
1970,3,17,2,0
1971,3,17,2,0
1972,3,17,2,0
1973,3,17,2,0
1974,3,17,2,0
1975,3,17,2,0
1976,3,17,2,0
1977,3,17,2,0
1978,3,17,2,0
1979,3,17,2,0
1980,3,17,2,96.3
1981,3,17,2,108.33
1982,3,17,2,117.72
1983,3,17,2,131.72
1984,3,17,2,143.42
1985,3,17,2,157.22
1986,3,17,2,165.376
1987,3,17,2,436.814
1988,3,17,2,348.354
1989,3,17,2,237.84
1990,3,17,2,272.72
1991,3,17,2,278.98
1992,3,17,2,320.71
1993,3,17,2,293.83
1994,3,17,2,325.93
1995,3,17,2,347.26
1996,3,17,2,538.95
1997,3,17,2,401.04
1998,3,17,2,529.48
1999,3,17,2,502.46
2000,3,17,2,534.62
2001,3,17,2,491.97
2002,3,17,2,472.9
2003,3,17,2,482.37
2004,3,17,2,635.07
2005,3,17,2,648.18
2006,3,17,2,453.42
2007,3,17,2,649.75
2008,3,17,2,528.14
2009,3,17,2,492.08
2010,3,17,2,254.74
2011,3,17,2,322.82
2012,3,17,2,965.82
2013,3,17,2,1562.83
2014,3,17,2,826.5
2015,3,17,2,452.12
2016,3,17,2,1249.79
2017,3,17,2,3374.7
2018,3,17,2,1491.02
2019,3,17,2,939.13
2020,3,17,2,1654.16
2021,3,17,2,2386.07
2022,3,17,2,1553.09
2023,3,17,2,1604.73
2024,3,17,2,1396.65
1952,3,18,2,0
1953,3,18,2,0
1954,3,18,2,0
1955,3,18,2,0
1956,3,18,2,0
1957,3,18,2,0
1958,3,18,2,0
1959,3,18,2,0
1960,3,18,2,0
1961,3,18,2,0
1962,3,18,2,0
1963,3,18,2,0
1964,3,18,2,0
1965,3,18,2,0
1966,3,18,2,0
1967,3,18,2,0
1968,3,18,2,0
1969,3,18,2,0
1970,3,18,2,409.29
1971,3,18,2,460.908
1972,3,18,2,464.982
1973,3,18,2,562.884
1974,3,18,2,658.014
1975,3,18,2,680.106
1976,3,18,2,573.3
1977,3,18,2,981.204
1978,3,18,2,441.714
1979,3,18,2,1060.42
1980,3,18,2,849.912
1981,3,18,2,1349.21
1982,3,18,2,1715.13
1983,3,18,2,1857.93
1984,3,18,2,1848.59
1985,3,18,2,1685.08
1986,3,18,2,1632.29
1987,3,18,2,1737.2
1988,3,18,2,1537.77
1989,3,18,2,1733.51
1990,3,18,2,2112.1
1991,3,18,2,2322.18
1992,3,18,2,1539.4
1993,3,18,2,819.294
1994,3,18,2,2035.4
1995,3,18,2,2232.48
1996,3,18,2,2277.51
1997,3,18,2,3051.01
1998,3,18,2,2344.5
1999,3,18,2,2492.91
2000,3,18,2,3228.41
2001,3,18,2,2959.78
2002,3,18,2,2681.11
2003,3,18,2,3797.61
2004,3,18,2,3865.81
2005,3,18,2,4276.4
2006,3,18,2,4800.81
2007,3,18,2,5133.49
2008,3,18,2,5473.32
2009,3,18,2,3071.32
2010,3,18,2,1686.38
2011,3,18,2,1179
2012,3,18,2,1273.31
2013,3,18,2,693.462
2014,3,18,2,1385.75
2015,3,18,2,1913.27
2016,3,18,2,1977.23
2017,3,18,2,1956.99
2018,3,18,2,1864.21
2019,3,18,2,1757.53
2020,3,18,2,1103.69
2021,3,18,2,1010.65
2022,3,18,2,860.993
2023,3,18,2,538.264
2024,3,18,2,921.981
1952,3,19,2,0
1953,3,19,2,0
1954,3,19,2,0
1955,3,19,2,0
1956,3,19,2,0
1957,3,19,2,0
1958,3,19,2,0
1959,3,19,2,0
1960,3,19,2,0
1961,3,19,2,0
1962,3,19,2,0
1963,3,19,2,0
1964,3,19,2,0
1965,3,19,2,0
1966,3,19,2,0
1967,3,19,2,0
1968,3,19,2,0
1969,3,19,2,0
1970,3,19,2,0
1971,3,19,2,0
1972,3,19,2,0
1973,3,19,2,0
1974,3,19,2,78.723
1975,3,19,2,66.391
1976,3,19,2,126.582
1977,3,19,2,70.351
1978,3,19,2,1197.68
1979,3,19,2,1184.27
1980,3,19,2,502.492
1981,3,19,2,390.762
1982,3,19,2,32.515
1983,3,19,2,114.259
1984,3,19,2,1133.03
1985,3,19,2,1226.08
1986,3,19,2,1169.49
1987,3,19,2,5487.44
1988,3,19,2,7394.73
1989,3,19,2,3801.92
1990,3,19,2,468.841
1991,3,19,2,2714.5
1992,3,19,2,467.335
1993,3,19,2,286.687
1994,3,19,2,520.46
1995,3,19,2,5722.7
1996,3,19,2,3880.8
1997,3,19,2,219.587
1998,3,19,2,30.547
1999,3,19,2,6.301
2000,3,19,2,18.055
2001,3,19,2,23.496
2002,3,19,2,217.75
2003,3,19,2,680.804
2004,3,19,2,1859.78
2005,3,19,2,234.418
2006,3,19,2,58.762
2007,3,19,2,15.101
2008,3,19,2,410.963
2009,3,19,2,0
2010,3,19,2,0
2011,3,19,2,0
2012,3,19,2,0
2013,3,19,2,0
2014,3,19,2,0
2015,3,19,2,0
2016,3,19,2,4.854
2017,3,19,2,218.52
2018,3,19,2,0
2019,3,19,2,19.118
2020,3,19,2,19.204
2021,3,19,2,1.687
2022,3,19,2,0
2023,3,19,2,0
2024,3,19,2,18.397
1952,3,20,2,0
1953,3,20,2,0
1954,3,20,2,0
1955,3,20,2,0
1956,3,20,2,0
1957,3,20,2,0
1958,3,20,2,0
1959,3,20,2,0
1960,3,20,2,0
1961,3,20,2,0
1962,3,20,2,0
1963,3,20,2,0
1964,3,20,2,0
1965,3,20,2,0
1966,3,20,2,0
1967,3,20,2,0
1968,3,20,2,0
1969,3,20,2,0
1970,3,20,2,0
1971,3,20,2,0
1972,3,20,2,0
1973,3,20,2,0
1974,3,20,2,0
1975,3,20,2,12.796
1976,3,20,2,159.477
1977,3,20,2,17.404
1978,3,20,2,5.852
1979,3,20,2,211.69
1980,3,20,2,36.849
1981,3,20,2,32.865
1982,3,20,2,15.207
1983,3,20,2,0
1984,3,20,2,1013.05
1985,3,20,2,108.347
1986,3,20,2,31.226
1987,3,20,2,1209.43
1988,3,20,2,354.575
1989,3,20,2,1768.21
1990,3,20,2,11.252
1991,3,20,2,278.507
1992,3,20,2,128.701
1993,3,20,2,256.937
1994,3,20,2,126.834
1995,3,20,2,252.066
1996,3,20,2,762.057
1997,3,20,2,451.785
1998,3,20,2,0
1999,3,20,2,0
2000,3,20,2,1487.12
2001,3,20,2,1647.64
2002,3,20,2,1781.98
2003,3,20,2,2573.54
2004,3,20,2,3140.19
2005,3,20,2,2292.61
2006,3,20,2,2530.21
2007,3,20,2,2194.73
2008,3,20,2,2790.14
2009,3,20,2,1696.16
2010,3,20,2,1775.66
2011,3,20,2,1822.66
2012,3,20,2,1558.37
2013,3,20,2,1299.16
2014,3,20,2,1974.67
2015,3,20,2,2286.08
2016,3,20,2,3746.54
2017,3,20,2,10635.7
2018,3,20,2,4180.21
2019,3,20,2,2825.42
2020,3,20,2,1249.63
2021,3,20,2,1062.63
2022,3,20,2,2978.37
2023,3,20,2,2651.37
2024,3,20,2,1349.02
1952,3,21,2,0
1953,3,21,2,0
1954,3,21,2,0
1955,3,21,2,0
1956,3,21,2,0
1957,3,21,2,0
1958,3,21,2,0
1959,3,21,2,0
1960,3,21,2,0
1961,3,21,2,0
1962,3,21,2,0
1963,3,21,2,0
1964,3,21,2,0
1965,3,21,2,0
1966,3,21,2,0
1967,3,21,2,0
1968,3,21,2,0
1969,3,21,2,0
1970,3,21,2,1237.5
1971,3,21,2,1282.5
1972,3,21,2,2025
1973,3,21,2,2295
1974,3,21,2,2287.25
1975,3,21,2,2489
1976,3,21,2,1694.25
1977,3,21,2,2310.25
1978,3,21,2,1850.75
1979,3,21,2,2583.5
1980,3,21,2,2080.75
1981,3,21,2,2644.93
1982,3,21,2,2924.82
1983,3,21,2,2758.99
1984,3,21,2,3904.35
1985,3,21,2,4428.1
1986,3,21,2,5514.06
1987,3,21,2,6195.28
1988,3,21,2,7370.47
1989,3,21,2,8295.7
1990,3,21,2,6457.68
1991,3,21,2,6604.8
1992,3,21,2,7593.31
1993,3,21,2,6956.5
1994,3,21,2,7716.04
1995,3,21,2,8222.31
1996,3,21,2,12760.8
1997,3,21,2,9494.99
1998,3,21,2,12535.9
1999,3,21,2,11897.4
2000,3,21,2,12658.9
2001,3,21,2,11648.5
2002,3,21,2,11196.1
2003,3,21,2,11420.9
2004,3,21,2,15036.6
2005,3,21,2,4651.48
2006,3,21,2,3744.04
2007,3,21,2,5060.54
2008,3,21,2,4496.67
2009,3,21,2,7714.16
2010,3,21,2,5852.09
2011,3,21,2,10903.3
2012,3,21,2,19279.6
2013,3,21,2,22749.3
2014,3,21,2,14486
2015,3,21,2,14539.4
2016,3,21,2,23877.3
2017,3,21,2,25962
2018,3,21,2,33564
2019,3,21,2,37403.5
2020,3,21,2,34116.2
2021,3,21,2,36352.8
2022,3,21,2,33392.7
2023,3,21,2,33539.7
2024,3,21,2,21591.8
1952,3,22,2,0
1953,3,22,2,0
1954,3,22,2,0
1955,3,22,2,0
1956,3,22,2,0
1957,3,22,2,0
1958,3,22,2,0
1959,3,22,2,0
1960,3,22,2,0
1961,3,22,2,0
1962,3,22,2,0
1963,3,22,2,0
1964,3,22,2,0
1965,3,22,2,0
1966,3,22,2,0
1967,3,22,2,0
1968,3,22,2,0
1969,3,22,2,0
1970,3,22,2,5727.75
1971,3,22,2,6412.34
1972,3,22,2,6641.98
1973,3,22,2,7955.39
1974,3,22,2,9253.77
1975,3,22,2,9456.93
1976,3,22,2,7967.18
1977,3,22,2,11548.8
1978,3,22,2,6985.58
1979,3,22,2,9142.09
1980,3,22,2,8358.88
1981,3,22,2,9711.84
1982,3,22,2,8925.17
1983,3,22,2,10676.1
1984,3,22,2,10220.9
1985,3,22,2,11626.9
1986,3,22,2,10926
1987,3,22,2,8886.79
1988,3,22,2,9871.93
1989,3,22,2,10839.3
1990,3,22,2,15212
1991,3,22,2,17678.5
1992,3,22,2,8422.09
1993,3,22,2,7455.45
1994,3,22,2,12113.1
1995,3,22,2,12916.2
1996,3,22,2,13000
1997,3,22,2,13740.8
1998,3,22,2,14203.7
1999,3,22,2,15047.4
2000,3,22,2,16460.6
2001,3,22,2,15156.5
2002,3,22,2,16226.9
2003,3,22,2,21553.1
2004,3,22,2,22144.5
2005,3,22,2,21176.8
2006,3,22,2,23364.9
2007,3,22,2,26237.7
2008,3,22,2,26957.2
2009,3,22,2,17568.4
2010,3,22,2,15095.4
2011,3,22,2,6618.03
2012,3,22,2,5719.21
2013,3,22,2,8231.79
2014,3,22,2,8366.42
2015,3,22,2,8777.34
2016,3,22,2,8815.17
2017,3,22,2,10946.5
2018,3,22,2,8262.08
2019,3,22,2,6957.08
2020,3,22,2,10630.2
2021,3,22,2,12486.5
2022,3,22,2,8128
2023,3,22,2,9748.44
2024,3,22,2,8131.36
1952,3,23,2,0
1953,3,23,2,0
1954,3,23,2,0
1955,3,23,2,0
1956,3,23,2,0
1957,3,23,2,0
1958,3,23,2,0
1959,3,23,2,0
1960,3,23,2,0
1961,3,23,2,0
1962,3,23,2,0
1963,3,23,2,0
1964,3,23,2,0
1965,3,23,2,0
1966,3,23,2,0
1967,3,23,2,0
1968,3,23,2,0
1969,3,23,2,0
1970,3,23,2,0
1971,3,23,2,0
1972,3,23,2,0
1973,3,23,2,0
1974,3,23,2,0
1975,3,23,2,0
1976,3,23,2,0
1977,3,23,2,0
1978,3,23,2,0
1979,3,23,2,0
1980,3,23,2,0
1981,3,23,2,0
1982,3,23,2,0
1983,3,23,2,0
1984,3,23,2,0
1985,3,23,2,0
1986,3,23,2,0
1987,3,23,2,0
1988,3,23,2,0
1989,3,23,2,0
1990,3,23,2,0
1991,3,23,2,0
1992,3,23,2,0
1993,3,23,2,0
1994,3,23,2,0
1995,3,23,2,0
1996,3,23,2,0
1997,3,23,2,0
1998,3,23,2,0
1999,3,23,2,0
2000,3,23,2,1971.51
2001,3,23,2,2075.1
2002,3,23,2,2209.16
2003,3,23,2,2195.63
2004,3,23,2,2961.65
2005,3,23,2,3127.86
2006,3,23,2,3138.05
2007,3,23,2,3235.84
2008,3,23,2,2978.45
2009,3,23,2,2359.22
2010,3,23,2,2214.13
2011,3,23,2,2276.93
2012,3,23,2,2036.61
2013,3,23,2,2350.14
2014,3,23,2,2209.95
2015,3,23,2,3034.4
2016,3,23,2,3009.75
2017,3,23,2,3199.8
2018,3,23,2,4465.52
2019,3,23,2,2359.9
2020,3,23,2,1442.21
2021,3,23,2,1252.27
2022,3,23,2,3259.88
2023,3,23,2,2733.77
2024,3,23,2,1372.57
1952,3,24,3,0
1953,3,24,3,0
1954,3,24,3,0
1955,3,24,3,0
1956,3,24,3,0
1957,3,24,3,0
1958,3,24,3,0
1959,3,24,3,0
1960,3,24,3,0
1961,3,24,3,0
1962,3,24,3,0
1963,3,24,3,0
1964,3,24,3,0
1965,3,24,3,0
1966,3,24,3,0
1967,3,24,3,0
1968,3,24,3,0
1969,3,24,3,0
1970,3,24,3,18.83
1971,3,24,3,6.77
1972,3,24,3,187.11
1973,3,24,3,250.42
1974,3,24,3,455.47
1975,3,24,3,758.41
1976,3,24,3,2774.5
1977,3,24,3,1413.23
1978,3,24,3,685.59
1979,3,24,3,979.17
1980,3,24,3,747.12
1981,3,24,3,1473.75
1982,3,24,3,79.11
1983,3,24,3,214.33
1984,3,24,3,264.36
1985,3,24,3,706.51
1986,3,24,3,241.959
1987,3,24,3,546.52
1988,3,24,3,296.8
1989,3,24,3,334.82
1990,3,24,3,352.64
1991,3,24,3,503.174
1992,3,24,3,607.95
1993,3,24,3,606.99
1994,3,24,3,676.49
1995,3,24,3,620.24
1996,3,24,3,486.12
1997,3,24,3,239.54
1998,3,24,3,271.78
1999,3,24,3,230.09
2000,3,24,3,0
2001,3,24,3,31.771
2002,3,24,3,41.63
2003,3,24,3,106.603
2004,3,24,3,47.285
2005,3,24,3,56.14
2006,3,24,3,60.823
2007,3,24,3,81.019
2008,3,24,3,27.582
2009,3,24,3,0
2010,3,24,3,0
2011,3,24,3,63.073
2012,3,24,3,55.776
2013,3,24,3,48.396
2014,3,24,3,6.9
2015,3,24,3,0
2016,3,24,3,62.627
2017,3,24,3,60.906
2018,3,24,3,10.524
2019,3,24,3,27.9
2020,3,24,3,43.595
2021,3,24,3,28.15
2022,3,24,3,1
2023,3,24,3,3.6
2024,3,24,3,0
1952,3,25,3,0
1953,3,25,3,0
1954,3,25,3,0
1955,3,25,3,0
1956,3,25,3,0
1957,3,25,3,0
1958,3,25,3,0
1959,3,25,3,0
1960,3,25,3,0
1961,3,25,3,0
1962,3,25,3,0
1963,3,25,3,0
1964,3,25,3,0
1965,3,25,3,0
1966,3,25,3,0
1967,3,25,3,0
1968,3,25,3,0
1969,3,25,3,0
1970,3,25,3,0
1971,3,25,3,0
1972,3,25,3,0
1973,3,25,3,0
1974,3,25,3,0
1975,3,25,3,0
1976,3,25,3,148.39
1977,3,25,3,281.4
1978,3,25,3,2.69
1979,3,25,3,0
1980,3,25,3,54.626
1981,3,25,3,757.792
1982,3,25,3,888.705
1983,3,25,3,6006.66
1984,3,25,3,8338.37
1985,3,25,3,5353.23
1986,3,25,3,1108.56
1987,3,25,3,3869.84
1988,3,25,3,3361.26
1989,3,25,3,11579.6
1990,3,25,3,8966.54
1991,3,25,3,6610.67
1992,3,25,3,8729.87
1993,3,25,3,3424.15
1994,3,25,3,2216.55
1995,3,25,3,13322.2
1996,3,25,3,7852.86
1997,3,25,3,6544.41
1998,3,25,3,10804
1999,3,25,3,8097.52
2000,3,25,3,6428.17
2001,3,25,3,8522.45
2002,3,25,3,10239.5
2003,3,25,3,11215.1
2004,3,25,3,11813.4
2005,3,25,3,12556.6
2006,3,25,3,8007.86
2007,3,25,3,14690.5
2008,3,25,3,14546.3
2009,3,25,3,14319.5
2010,3,25,3,4641.28
2011,3,25,3,9461.2
2012,3,25,3,12125.6
2013,3,25,3,12325.9
2014,3,25,3,7218.64
2015,3,25,3,8401.18
2016,3,25,3,4751.05
2017,3,25,3,5257.75
2018,3,25,3,3800.61
2019,3,25,3,3417.97
2020,3,25,3,2980.13
2021,3,25,3,4638.78
2022,3,25,3,2235.18
2023,3,25,3,2505.24
2024,3,25,3,5243.9
1952,3,26,3,0
1953,3,26,3,0
1954,3,26,3,0
1955,3,26,3,0
1956,3,26,3,0
1957,3,26,3,0
1958,3,26,3,0
1959,3,26,3,0
1960,3,26,3,0
1961,3,26,3,0
1962,3,26,3,0
1963,3,26,3,0
1964,3,26,3,0
1965,3,26,3,0
1966,3,26,3,0
1967,3,26,3,0
1968,3,26,3,0
1969,3,26,3,0
1970,3,26,3,0
1971,3,26,3,0
1972,3,26,3,0
1973,3,26,3,0
1974,3,26,3,8.764
1975,3,26,3,10.799
1976,3,26,3,0
1977,3,26,3,6.39
1978,3,26,3,0
1979,3,26,3,0
1980,3,26,3,1.113
1981,3,26,3,73.653
1982,3,26,3,1031.04
1983,3,26,3,517.47
1984,3,26,3,7281.06
1985,3,26,3,346.832
1986,3,26,3,11.847
1987,3,26,3,519.332
1988,3,26,3,393.466
1989,3,26,3,23608.9
1990,3,26,3,5359.85
1991,3,26,3,1452.27
1992,3,26,3,781.61
1993,3,26,3,710.154
1994,3,26,3,332.629
1995,3,26,3,10844.3
1996,3,26,3,1382.72
1997,3,26,3,183.819
1998,3,26,3,98.13
1999,3,26,3,750.352
2000,3,26,3,4197.41
2001,3,26,3,2818.72
2002,3,26,3,83.495
2003,3,26,3,8774.05
2004,3,26,3,8040.25
2005,3,26,3,8828.41
2006,3,26,3,828.479
2007,3,26,3,4208.81
2008,3,26,3,11425.3
2009,3,26,3,6759.24
2010,3,26,3,17993.7
2011,3,26,3,18291.2
2012,3,26,3,23819.4
2013,3,26,3,21336.5
2014,3,26,3,18617.6
2015,3,26,3,6153.13
2016,3,26,3,16480.2
2017,3,26,3,18370.2
2018,3,26,3,14032.4
2019,3,26,3,7193.85
2020,3,26,3,19101.6
2021,3,26,3,9026.01
2022,3,26,3,19810.3
2023,3,26,3,31978.6
2024,3,26,3,29514.8
1952,3,27,4,0
1953,3,27,4,0
1954,3,27,4,0
1955,3,27,4,0
1956,3,27,4,0
1957,3,27,4,0
1958,3,27,4,0
1959,3,27,4,0
1960,3,27,4,0
1961,3,27,4,0
1962,3,27,4,0
1963,3,27,4,0
1964,3,27,4,0
1965,3,27,4,0
1966,3,27,4,0
1967,3,27,4,0
1968,3,27,4,0
1969,3,27,4,0
1970,3,27,4,0
1971,3,27,4,0
1972,3,27,4,82.2
1973,3,27,4,51.3
1974,3,27,4,210.8
1975,3,27,4,73.4
1976,3,27,4,401.8
1977,3,27,4,109.7
1978,3,27,4,5.4
1979,3,27,4,38.6
1980,3,27,4,18.3
1981,3,27,4,47.11
1982,3,27,4,117.73
1983,3,27,4,163.58
1984,3,27,4,15.39
1985,3,27,4,79.09
1986,3,27,4,58.829
1987,3,27,4,69.85
1988,3,27,4,88.54
1989,3,27,4,17.37
1990,3,27,4,47.3
1991,3,27,4,56.173
1992,3,27,4,31.1
1993,3,27,4,23.1
1994,3,27,4,25.68
1995,3,27,4,27.15
1996,3,27,4,2.7
1997,3,27,4,15.23
1998,3,27,4,36.01
1999,3,27,4,5.53
2000,3,27,4,0
2001,3,27,4,0
2002,3,27,4,0
2003,3,27,4,0
2004,3,27,4,0
2005,3,27,4,4.664
2006,3,27,4,0
2007,3,27,4,39.635
2008,3,27,4,13.494
2009,3,27,4,0
2010,3,27,4,0
2011,3,27,4,1
2012,3,27,4,0
2013,3,27,4,0
2014,3,27,4,9
2015,3,27,4,0
2016,3,27,4,0
2017,3,27,4,0
2018,3,27,4,0
2019,3,27,4,0
2020,3,27,4,0
2021,3,27,4,0.7
2022,3,27,4,0
2023,3,27,4,0
2024,3,27,4,0
1952,3,28,4,0
1953,3,28,4,0
1954,3,28,4,0
1955,3,28,4,0
1956,3,28,4,0
1957,3,28,4,0
1958,3,28,4,0
1959,3,28,4,0
1960,3,28,4,0
1961,3,28,4,0
1962,3,28,4,0
1963,3,28,4,0
1964,3,28,4,0
1965,3,28,4,0
1966,3,28,4,0
1967,3,28,4,0
1968,3,28,4,0
1969,3,28,4,0
1970,3,28,4,0
1971,3,28,4,0
1972,3,28,4,0
1973,3,28,4,0
1974,3,28,4,28.087
1975,3,28,4,41.497
1976,3,28,4,652.016
1977,3,28,4,764.77
1978,3,28,4,1131.14
1979,3,28,4,1469.42
1980,3,28,4,2722.24
1981,3,28,4,6813.06
1982,3,28,4,9550.98
1983,3,28,4,12821.6
1984,3,28,4,19615.7
1985,3,28,4,12428.8
1986,3,28,4,17744.1
1987,3,28,4,11109.6
1988,3,28,4,19060
1989,3,28,4,14351.5
1990,3,28,4,19960.6
1991,3,28,4,23085.2
1992,3,28,4,31553.5
1993,3,28,4,18132.2
1994,3,28,4,16395.9
1995,3,28,4,10393.6
1996,3,28,4,11409.6
1997,3,28,4,5392.06
1998,3,28,4,4241.84
1999,3,28,4,21942.8
2000,3,28,4,14909.1
2001,3,28,4,7436.92
2002,3,28,4,7334.47
2003,3,28,4,15273.6
2004,3,28,4,27510
2005,3,28,4,16430.7
2006,3,28,4,10931.7
2007,3,28,4,13356.3
2008,3,28,4,11281.9
2009,3,28,4,9621.82
2010,3,28,4,604.719
2011,3,28,4,955.427
2012,3,28,4,1401.59
2013,3,28,4,1077.69
2014,3,28,4,1110.61
2015,3,28,4,229.497
2016,3,28,4,2585.71
2017,3,28,4,2932.69
2018,3,28,4,2058.14
2019,3,28,4,1361.29
2020,3,28,4,7934.21
2021,3,28,4,8610.67
2022,3,28,4,7139.14
2023,3,28,4,4056.05
2024,3,28,4,6233.93
1952,3,29,4,0
1953,3,29,4,0
1954,3,29,4,0
1955,3,29,4,0
1956,3,29,4,0
1957,3,29,4,0
1958,3,29,4,0
1959,3,29,4,0
1960,3,29,4,0
1961,3,29,4,0
1962,3,29,4,0
1963,3,29,4,0
1964,3,29,4,0
1965,3,29,4,0
1966,3,29,4,0
1967,3,29,4,0
1968,3,29,4,0
1969,3,29,4,0
1970,3,29,4,0
1971,3,29,4,0
1972,3,29,4,0
1973,3,29,4,0
1974,3,29,4,0
1975,3,29,4,0
1976,3,29,4,0
1977,3,29,4,0
1978,3,29,4,0
1979,3,29,4,0
1980,3,29,4,0
1981,3,29,4,0
1982,3,29,4,1697.52
1983,3,29,4,3340.87
1984,3,29,4,1473.02
1985,3,29,4,402.638
1986,3,29,4,762.003
1987,3,29,4,5473.34
1988,3,29,4,22.443
1989,3,29,4,31.336
1990,3,29,4,1257.3
1991,3,29,4,2404.4
1992,3,29,4,1208.79
1993,3,29,4,8700.49
1994,3,29,4,4422.79
1995,3,29,4,69.286
1996,3,29,4,3477.71
1997,3,29,4,11760.1
1998,3,29,4,11610.6
1999,3,29,4,21004.6
2000,3,29,4,12872.9
2001,3,29,4,17275.5
2002,3,29,4,10148.3
2003,3,29,4,6089.82
2004,3,29,4,6697.92
2005,3,29,4,8863.34
2006,3,29,4,13973
2007,3,29,4,7363.84
2008,3,29,4,8017.02
2009,3,29,4,5331.63
2010,3,29,4,1.143
2011,3,29,4,93.029
2012,3,29,4,359.684
2013,3,29,4,335.761
2014,3,29,4,2905.9
2015,3,29,4,1682.16
2016,3,29,4,878.487
2017,3,29,4,4024.46
2018,3,29,4,3812.06
2019,3,29,4,5449.95
2020,3,29,4,6017.28
2021,3,29,4,3127.28
2022,3,29,4,2537.51
2023,3,29,4,5467.5
2024,3,29,4,2308.56
1952,3,30,4,0
1953,3,30,4,0
1954,3,30,4,0
1955,3,30,4,0
1956,3,30,4,0
1957,3,30,4,0
1958,3,30,4,0
1959,3,30,4,0
1960,3,30,4,0
1961,3,30,4,0
1962,3,30,4,0
1963,3,30,4,0
1964,3,30,4,0
1965,3,30,4,0
1966,3,30,4,0
1967,3,30,4,0
1968,3,30,4,0
1969,3,30,4,0
1970,3,30,4,0
1971,3,30,4,0
1972,3,30,4,0
1973,3,30,4,0
1974,3,30,4,1.734
1975,3,30,4,18.842
1976,3,30,4,66.779
1977,3,30,4,23.161
1978,3,30,4,52.607
1979,3,30,4,647.303
1980,3,30,4,72.465
1981,3,30,4,2007.89
1982,3,30,4,2546.39
1983,3,30,4,1253.35
1984,3,30,4,3341.55
1985,3,30,4,2783.77
1986,3,30,4,3722.54
1987,3,30,4,6722.41
1988,3,30,4,7936.53
1989,3,30,4,6011.81
1990,3,30,4,9141.49
1991,3,30,4,5010.93
1992,3,30,4,28697.4
1993,3,30,4,30820.7
1994,3,30,4,21884.3
1995,3,30,4,20727
1996,3,30,4,5816.29
1997,3,30,4,1193.16
1998,3,30,4,1002.85
1999,3,30,4,6299.19
2000,3,30,4,14401.4
2001,3,30,4,4682.87
2002,3,30,4,5068.44
2003,3,30,4,21233.4
2004,3,30,4,20069.4
2005,3,30,4,32127.6
2006,3,30,4,16728.7
2007,3,30,4,10149.5
2008,3,30,4,34876.7
